NAICS,Purchases from,In-region Purchases,% In-region Purchases,Imported Purchases,% Imported Purchases,Total Purchases,Cluster Name,Cluster ID,SBDC Region
333514,"Special Die and Tool, Die Set, Jig, and Fixture Manufacturing",379327.8395,0.195954219,1556470.436,0.804045781,1935798.275,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
424350,Clothing and Clothing Accessories Merchant Wholesalers,92066.02842,0.047673577,1839109.163,0.952326423,1931175.191,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
335314,Relay and Industrial Control Manufacturing,37996.97932,0.019689719,1891790.791,0.980310281,1929787.771,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
326211,Tire Manufacturing (except Retreading),0.0,0.0,1926976.012,1.0,1926976.012,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
611310,"Colleges, Universities, and Professional Schools",921944.7554,0.483871864,983404.2085,0.516128136,1905348.964,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
325520,Adhesive Manufacturing,0.0,0.0,1895962.622,1.0,1895962.622,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
541211,Offices of Certified Public Accountants,747546.7064,0.401908538,1112445.395,0.598091462,1859992.102,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
517111,Wired Telecommunications Carriers,615732.3278,0.33299065,1233365.622,0.66700935,1849097.95,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
561110,Office Administrative Services,853355.3675,0.463146469,989161.901,0.536853531,1842517.268,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
561612,Security Guards and Patrol Services,586119.1142,0.321075533,1239367.585,0.678924467,1825486.699,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
522130,Credit Unions,1661861.534,0.926283524,132256.0248,0.073716476,1794117.559,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
441340,Tire Dealers,723177.465,0.412113444,1031624.462,0.587886556,1754801.927,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
522292,Real Estate Credit,376093.8521,0.223160099,1309215.725,0.776839901,1685309.577,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
321918,Other Millwork (including Flooring),94069.29027,0.055818846,1591191.099,0.944181154,1685260.39,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
333517,Machine Tool Manufacturing,41889.78674,0.02486653,1642695.331,0.97513347,1684585.117,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
327999,All Other Miscellaneous Nonmetallic Mineral Product Manufacturing,6937.876886,0.004145461,1666669.989,0.995854539,1673607.866,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
221113,Nuclear Electric Power Generation,0.0,0.0,1673004.039,1.0,1673004.039,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
722511,Full-Service Restaurants,1374612.101,0.831558773,278442.555,0.168441227,1653054.656,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
531312,Nonresidential Property Managers,454286.5135,0.275569389,1194251.137,0.724430611,1648537.65,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
332321,Metal Window and Door Manufacturing,0.0,0.0,1562157.991,1.0,1562157.991,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
325199,All Other Basic Organic Chemical Manufacturing,39650.96728,0.025861357,1493561.95,0.974138643,1533212.917,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
541613,Marketing Consulting Services,402493.371,0.264796659,1117515.879,0.735203341,1520009.25,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
424810,Beer and Ale Merchant Wholesalers,500328.4884,0.329631582,1017512.992,0.670368418,1517841.48,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
524292,Pharmacy Benefit Management and Other Third Party Administration of Insurance and Pension Funds,634194.1441,0.417908813,883347.7794,0.582091187,1517541.924,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
325998,All Other Miscellaneous Chemical Product and Preparation Manufacturing,79033.98265,0.052685822,1421065.647,0.947314178,1500099.63,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
531190,Lessors of Other Real Estate Property,1430670.294,0.966750874,49204.54518,0.033249126,1479874.839,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
331492,"Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum)",628956.0837,0.426648242,845223.3956,0.573351758,1474179.479,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
321991,Manufactured Home (Mobile Home) Manufacturing,0.0,0.0,1466128.104,1.0,1466128.104,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
321999,All Other Miscellaneous Wood Product Manufacturing,349043.8376,0.241161572,1098300.505,0.758838428,1447344.343,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
323111,Commercial Printing (except Screen and Books),155002.5775,0.107123593,1291948.31,0.892876407,1446950.887,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
332431,Metal Can Manufacturing,403392.5171,0.284489868,1014557.866,0.715510132,1417950.383,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
326191,Plastics Plumbing Fixture Manufacturing,0.0,0.0,1410756.26,1.0,1410756.26,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
332112,Nonferrous Forging,0.0,0.0,1372710.513,1.0,1372710.513,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",349189.0477,0.255160227,1019319.874,0.744839773,1368508.922,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
517112,Wireless Telecommunications Carriers (except Satellite),662087.6743,0.505308817,648175.7753,0.494691183,1310263.45,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
488510,Freight Transportation Arrangement,174286.5967,0.133696067,1129316.428,0.866303933,1303603.024,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
314999,All Other Miscellaneous Textile Product Mills,249101.3485,0.198294812,1007115.824,0.801705188,1256217.173,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
333998,All Other Miscellaneous General Purpose Machinery Manufacturing,245547.5567,0.196199364,1005973.098,0.803800636,1251520.655,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
492210,Local Messengers and Local Delivery,418344.4732,0.335660257,827988.5797,0.664339743,1246333.053,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
424490,Other Grocery and Related Products Merchant Wholesalers,384272.0535,0.309703686,856501.2128,0.690296314,1240773.266,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
332912,Fluid Power Valve and Hose Fitting Manufacturing,91461.51924,0.074618826,1134254.889,0.925381174,1225716.409,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
561990,All Other Support Services,470896.2345,0.384912632,752488.4915,0.615087368,1223384.726,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
327910,Abrasive Product Manufacturing,3226.447092,0.00264622,1216039.816,0.99735378,1219266.263,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
424410,General Line Grocery Merchant Wholesalers,249328.3709,0.204590675,969340.912,0.795409325,1218669.283,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
424130,Industrial and Personal Service Paper Merchant Wholesalers,2750.871521,0.002258696,1215151.451,0.997741304,1217902.323,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
221121,Electric Bulk Power Transmission and Control,55350.47275,0.045671213,1156583.027,0.954328787,1211933.5,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
561311,Employment Placement Agencies,189407.8253,0.16223028,978116.6649,0.83776972,1167524.49,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
221210,Natural Gas Distribution,905462.0787,0.780431296,254745.2111,0.219568704,1160207.29,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
332323,Ornamental and Architectural Metal Work Manufacturing,108325.6146,0.093757691,1047052.825,0.906242309,1155378.44,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
334416,"Capacitor, Resistor, Coil, Transformer, and Other Inductor Manufacturing",0.0,0.0,1151201.75,1.0,1151201.75,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
484210,Used Household and Office Goods Moving,315372.8219,0.275754809,828298.3361,0.724245191,1143671.158,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
333912,Air and Gas Compressor Manufacturing,0.0,0.0,1143033.857,1.0,1143033.857,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
901149,US Postal Service,1122178.32,0.99628802,4181.022952,0.00371198,1126359.343,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
321219,Reconstituted Wood Product Manufacturing,0.0,0.0,1121837.157,1.0,1121837.157,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
332117,Powder Metallurgy Part Manufacturing,0.0,0.0,1121133.384,1.0,1121133.384,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
424720,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),611026.9471,0.548624134,502717.2521,0.451375866,1113744.199,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
327390,Other Concrete Product Manufacturing,181470.5579,0.169566933,888729.5948,0.830433067,1070200.153,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
532120,"Truck, Utility Trailer, and RV (Recreational Vehicle) Rental and Leasing",703525.2382,0.664344598,355451.1434,0.335655402,1058976.382,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
532111,Passenger Car Rental,356308.9903,0.339785043,692321.6018,0.660214957,1048630.592,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
811111,General Automotive Repair,940723.5422,0.924059024,77310.49906,0.075940976,1018034.041,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
332999,All Other Miscellaneous Fabricated Metal Product Manufacturing,234450.8141,0.231270527,779300.5583,0.768729473,1013751.372,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
324191,Petroleum Lubricating Oil and Grease Manufacturing,0.0,0.0,1009185.378,1.0,1009185.378,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
423740,Refrigeration Equipment and Supplies Merchant Wholesalers,100261.6695,0.099464968,907748.2022,0.900535032,1008009.872,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
541690,Other Scientific and Technical Consulting Services,291316.4434,0.294299184,698548.4941,0.705700816,989864.9375,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
314910,Textile Bag and Canvas Mills,23282.78684,0.023595494,963464.3977,0.976404506,986747.1846,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
321212,Softwood Veneer and Plywood Manufacturing,0.0,0.0,982181.7361,1.0,982181.7361,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
326122,Plastics Pipe and Pipe Fitting Manufacturing,87613.3126,0.089831048,887698.8356,0.910168952,975312.1482,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
332911,Industrial Valve Manufacturing,0.0,0.0,972943.7503,1.0,972943.7503,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
324121,Asphalt Paving Mixture and Block Manufacturing,67961.0349,0.070582465,894899.0045,0.929417535,962860.0394,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
336110,Automobile and Light Duty Motor Vehicle Manufacturing,412697.1292,0.429379742,548450.0538,0.570620258,961147.183,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
325212,Synthetic Rubber Manufacturing,0.0,0.0,943049.8407,1.0,943049.8407,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
322130,Paperboard Mills,226211.6821,0.242831882,705345.0806,0.757168118,931556.7627,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
561210,Facilities Support Services,715025.0309,0.768030362,215960.3392,0.231969638,930985.3701,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
523160,Commodity Contracts Intermediation,613.9836172,0.000660492,928971.2988,0.999339508,929585.2824,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
444110,Home Centers,172746.753,0.186439579,753809.4764,0.813560421,926556.2294,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
523210,Securities and Commodity Exchanges,9532.434147,0.010557146,893404.2592,0.989442854,902936.6933,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
321211,Hardwood Veneer and Plywood Manufacturing,25160.23558,0.027879813,877293.3069,0.972120187,902453.5425,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
541219,Other Accounting Services,549857.9182,0.614452974,345015.9633,0.385547026,894873.8815,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
541820,Public Relations Agencies,87464.37202,0.098312541,802191.9337,0.901687459,889656.3057,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
524298,All Other Insurance Related Activities,356512.5447,0.406395978,520741.5723,0.593604022,877254.1171,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
332216,Saw Blade and Handtool Manufacturing,28108.12756,0.032067826,848413.0202,0.967932174,876521.1478,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
238220,"Plumbing, Heating, and Air-Conditioning Contractors",535451.3765,0.617883579,331138.05,0.382116421,866589.4265,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
326130,"Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing",0.0,0.0,859412.2446,1.0,859412.2446,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
321992,Prefabricated Wood Building Manufacturing,306295.4273,0.362812732,537929.1551,0.637187268,844224.5824,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
517810,All Other Telecommunications,132764.2508,0.160570564,694063.8278,0.839429436,826828.0786,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
561422,Telemarketing Bureaus and Other Contact Centers,684933.3828,0.851099612,119829.506,0.148900388,804762.8888,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
522310,Mortgage and Nonmortgage Loan Brokers,566856.2318,0.720633715,219751.7495,0.279366285,786607.9812,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
541511,Custom Computer Programming Services,230273.7252,0.293060689,555480.6728,0.706939311,785754.398,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
522299,"International, Secondary Market, and All Other Nondepository Credit Intermediation",685088.321,0.873066029,99604.12908,0.126933971,784692.4501,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
313310,Textile and Fabric Finishing Mills,31757.14828,0.040610985,750227.0504,0.959389015,781984.1986,Transportation Equipment Manufacturing,IC21,East Central IN SBDC
